company;year;country;ERROWIN;MEPAWIN;DISPERWIN;ESGScoreWIN;ESGCombWIN;ENVPillarWIN;SocialPillarWIN;GovPillarWIN;QANALYST
CPALL.BK;2020;Thailand;0.96706234;0.00173490;0.03467923;58.19;58.19;60.75;74.40;30.30;22
CPALL.BK;2019;Thailand;0.95585912;0.00173490;0.02998181;60.34;60.34;61.38;76.00;28.08;24
CPALL.BK;2018;Thailand;0.92429999;0.00173490;0.01776919;63.08;63.08;58.03;76.00;29.70;24
CPALL.BK;2017;Thailand;0.97075137;0.00173490;0.02744756;58.64;58.64;60.79;70.67;37.72;22
CPALL.BK;2016;Thailand;0.97066252;0.00173490;0.02713622;55.40;55.40;60.23;72.93;23.59;22
CPALL.BK;2015;Thailand;0.98085551;0.00173490;0.06270739;35.24;35.24;31.48;43.11;25.70;27
CPALL.BK;2014;Thailand;0.96822923;0.00173490;0.05825243;24.81;24.81;19.10;24.04;30.62;20
EMIJ.J;2023;South Africa;0.00000000;0.00000000;0.00000000;60.47;60.47;68.00;35.14;75.45;2
EMIJ.J;2022;South Africa;0.00000000;0.00000000;0.00000000;59.15;59.15;67.08;36.91;70.76;0
EMIJ.J;2021;South Africa;0.00000000;0.00000000;0.00000000;55.73;55.73;56.46;32.22;76.95;0
EMIJ.J;2020;South Africa;0.00000000;0.00000000;0.00000000;40.22;40.22;60.26;22.74;33.25;0
EMIJ.J;2019;South Africa;0.00000000;0.00000000;0.00000000;40.35;40.35;46.63;21.08;51.10;0
EMIJ.J;2018;South Africa;0.00000000;0.00000000;0.00000000;44.97;44.97;50.49;26.37;55.97;0
EMIJ.J;2017;South Africa;0.00000000;0.00000000;0.00000000;32.86;32.86;54.55;21.27;18.41;0
EMIJ.J;2016;South Africa;0.00000000;0.00000000;0.00000000;25.48;25.48;41.71;18.29;15.00;0
EMIJ.J;2015;South Africa;0.00000000;0.00000000;0.00000000;27.65;27.65;42.16;19.58;18.30;0
EMIJ.J;2014;South Africa;0.97042563;0.00173490;0.34020388;20.09;20.09;26.52;17.00;17.29;0
AOT.BK;2023;Thailand;1.01030471;0.00173490;0.18957597;50.29;50.29;22.06;63.28;59.76;16
AOT.BK;2022;Thailand;1.02675771;0.00173490;0.24112519;61.95;61.95;32.56;76.00;68.30;18
AOT.BK;2021;Thailand;0.99352020;0.00173490;0.23643293;51.91;51.91;32.62;76.00;32.43;15
AOT.BK;2020;Thailand;0.93744165;0.00173490;0.01919812;59.10;59.10;47.43;76.00;30.94;20
AOT.BK;2019;Thailand;0.93930774;0.00173490;0.02515539;65.94;65.94;54.84;76.00;51.78;24
AOT.BK;2018;Thailand;0.00000000;0.00000000;0.02538646;68.22;68.22;60.90;76.00;50.37;21
AOT.BK;2017;Thailand;0.90052986;0.00173490;0.02213814;62.21;62.21;58.42;76.00;34.80;22
AOT.BK;2016;Thailand;1.20561041;0.00173490;0.03262275;56.96;56.96;55.82;72.85;34.03;21
AOT.BK;2015;Thailand;1.00958983;0.00173490;0.04038139;56.42;56.42;57.29;72.26;31.50;21
AOT.BK;2014;Thailand;0.85000420;0.00173490;0.36225000;53.57;53.57;60.32;72.62;17.72;25
ULKER.IS;2023;Turkey;0.00000000;0.00000000;0.14105136;15.00;15.00;15.00;17.00;15.00;6
ULKER.IS;2022;Turkey;0.00000000;0.00000000;0.36225000;74.00;74.00;74.00;76.00;76.80;4
ULKER.IS;2021;Turkey;0.00000000;0.00000000;0.03729744;74.00;74.00;74.00;76.00;72.23;6
ULKER.IS;2020;Turkey;0.00000000;0.00000000;0.24377734;74.00;74.00;74.00;76.00;43.59;8
ULKER.IS;2019;Turkey;0.00000000;0.00000000;0.14632518;71.29;71.29;74.00;76.00;30.70;7
ULKER.IS;2018;Turkey;0.00000000;0.00000000;0.06208308;72.80;72.80;74.00;76.00;48.63;8
ULKER.IS;2017;Turkey;0.00000000;0.00000000;0.12856774;71.08;71.08;74.00;76.00;40.54;9
ULKER.IS;2016;Turkey;0.49306648;0.00173490;0.08579049;70.89;70.89;74.00;76.00;34.18;9
ULKER.IS;2015;Turkey;0.52584468;0.00173490;0.10480268;65.45;65.45;74.00;76.00;25.28;12
ULKER.IS;2014;Turkey;0.00000000;0.00000000;0.00000000;38.36;38.36;45.82;36.31;33.70;12
URBI.MX;2023;Mexico;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;0
URBI.MX;2022;Mexico;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;29.26;
URBI.MX;2021;Mexico;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;34.58;
URBI.MX;2020;Mexico;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;48.53;
URBI.MX;2019;Mexico;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;44.88;
URBI.MX;2018;Mexico;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;
URBI.MX;2017;Mexico;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.48;
URBI.MX;2016;Mexico;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;19.76;
URBI.MX;2015;Mexico;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;
URBI.MX;2014;Mexico;0.01436464;0.00173490;0.05665201;15.00;15.00;15.00;17.00;28.80;
TTRAK.IS;2023;Turkey;0.65955567;0.00173490;0.03532930;15.00;15.00;15.00;17.00;15.00;5
TTRAK.IS;2022;Turkey;0.80994812;0.00173490;0.05694195;74.00;74.00;74.00;76.00;77.00;4
TTRAK.IS;2021;Turkey;0.89239697;0.00173490;0.36225000;74.00;74.00;74.00;76.00;63.10;3
TTRAK.IS;2020;Turkey;0.93098211;0.00173490;0.15477080;71.01;46.96;74.00;74.03;56.31;5
TTRAK.IS;2019;Turkey;0.82398023;0.00173490;0.19025955;35.60;35.60;16.12;51.93;37.56;4
TTRAK.IS;2018;Turkey;0.75154218;0.00173490;0.08390448;31.63;31.63;15.00;49.61;29.47;4
TTRAK.IS;2017;Turkey;0.18916762;0.00173490;0.04663912;15.00;15.00;15.00;17.00;15.00;7
TTRAK.IS;2016;Turkey;0.94892939;0.00173490;0.08795161;15.00;15.00;15.00;17.00;15.00;7
TTRAK.IS;2015;Turkey;0.62901292;0.00173490;0.06871953;15.00;15.00;15.00;17.00;15.00;9
TTRAK.IS;2014;Turkey;0.28931393;0.00173490;0.09872918;15.00;15.00;15.00;17.00;15.00;9
DOAS.IS;2023;Turkey;0.85550870;0.00173490;0.02312132;74.00;74.00;74.00;76.00;64.12;4
DOAS.IS;2022;Turkey;0.64748077;0.00173490;0.12905304;74.00;74.00;74.00;76.00;68.86;6
DOAS.IS;2021;Turkey;2.34380000;0.00173490;0.12492352;74.00;74.00;74.00;76.00;75.28;7
DOAS.IS;2020;Turkey;0.91661490;0.00173490;0.36225000;65.52;65.52;64.44;76.00;36.70;7
DOAS.IS;2019;Turkey;0.93112733;0.00173490;0.25126883;60.07;60.07;51.98;76.00;27.94;5
DOAS.IS;2018;Turkey;1.04969703;0.00173490;0.22281547;61.72;61.72;54.68;76.00;32.58;6
DOAS.IS;2017;Turkey;1.06534780;0.00173490;0.16754198;65.60;65.60;58.52;76.00;38.39;9
DOAS.IS;2016;Turkey;0.15692722;0.00173490;0.17483706;15.00;15.00;15.00;17.00;15.00;13
DOAS.IS;2015;Turkey;0.00000000;0.00000000;0.08055125;15.00;15.00;15.00;17.00;15.00;13
DOAS.IS;2014;Turkey;0.99250824;0.00173490;0.02627371;15.00;15.00;15.00;17.00;15.00;12
VKEJ.J;2023;South Africa;0.99042184;0.00173490;0.06725874;47.50;47.50;54.90;57.16;29.80;5
VKEJ.J;2022;South Africa;0.98077250;0.00173490;0.10240053;51.66;51.66;64.51;54.19;34.29;5
VKEJ.J;2021;South Africa;0.97146015;0.00173490;0.01287455;36.88;36.88;22.63;60.78;31.06;6
VKEJ.J;2020;South Africa;0.96342666;0.00173490;0.05888414;26.49;26.49;15.00;34.28;34.81;4
VKEJ.J;2019;South Africa;0.00000000;0.00000000;0.00296736;22.79;22.79;19.28;24.07;25.70;4
VKEJ.J;2018;South Africa;0.92229136;0.00173490;0.12660346;29.23;29.23;25.22;32.15;31.17;2
VKEJ.J;2017;South Africa;0.93719200;0.00173490;0.03459638;31.46;31.46;35.85;31.81;26.01;2
VKEJ.J;2016;South Africa;0.88870579;0.00173490;0.05006954;31.02;31.02;36.02;34.21;22.20;2
VKEJ.J;2015;South Africa;0.00000000;0.00000000;0.06182276;16.16;16.16;15.00;17.55;21.54;2
VKEJ.J;2014;South Africa;1.00202985;0.00173490;0.36225000;21.60;21.60;15.00;17.00;41.54;4
GOLL4.SA;2023;Brazil;2.34380000;0.00173490;0.29824377;15.00;15.00;15.00;17.00;15.00;2
GOLL4.SA;2022;Brazil;2.34380000;0.00173490;0.36225000;51.00;48.83;42.61;39.12;77.00;10
GOLL4.SA;2021;Brazil;0.00000000;0.00000000;0.13787771;50.08;50.08;53.80;39.54;61.51;9
GOLL4.SA;2020;Brazil;2.34380000;0.00173490;0.23592373;49.36;49.36;41.05;44.86;65.14;7
GOLL4.SA;2019;Brazil;2.34380000;0.00173490;0.21342849;52.80;52.80;46.62;43.96;72.60;9
GOLL4.SA;2018;Brazil;2.10247500;0.00173490;0.36225000;51.59;51.59;43.48;45.71;69.17;9
GOLL4.SA;2017;Brazil;2.34380000;0.00173490;0.36225000;48.06;48.06;37.89;39.69;71.55;8
GOLL4.SA;2016;Brazil;0.00000000;0.00000000;0.00000000;48.23;48.23;36.74;36.50;77.00;9
GOLL4.SA;2015;Brazil;0.00000000;0.00000000;0.23334917;46.66;46.66;33.01;37.46;75.21;0
GOLL4.SA;2014;Brazil;0.00000000;0.00000000;0.00000000;54.44;54.44;39.40;50.22;77.00;8
HOMEX.MX;2023;Mexico;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;
HOMEX.MX;2022;Mexico;0.00000000;0.00000000;0.00000000;39.43;39.43;15.30;28.90;74.20;
HOMEX.MX;2021;Mexico;0.00000000;0.00000000;0.00000000;38.39;38.39;15.00;31.12;69.44;
HOMEX.MX;2020;Mexico;1.00000000;0.00173490;0.00000000;38.54;38.54;15.53;34.19;65.54;
HOMEX.MX;2019;Mexico;1.00000000;0.00173490;0.00000000;39.56;39.56;16.36;36.03;65.87;
HOMEX.MX;2018;Mexico;1.00000000;0.00173490;0.00000000;37.32;37.32;16.17;37.75;57.30;
HOMEX.MX;2017;Mexico;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;44.07;0
HOMEX.MX;2016;Mexico;1.00000000;0.00173490;0.00000000;19.42;19.42;15.00;17.00;45.73;0
HOMEX.MX;2015;Mexico;1.00000000;0.00173490;0.00000000;30.63;30.63;15.00;30.45;60.43;0
HOMEX.MX;2014;Mexico;2.34380000;0.00173490;0.12101529;39.00;39.00;15.00;42.49;68.12;0
034220.KS;2023;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.14072306;15.00;15.00;15.00;17.00;15.00;25
034220.KS;2022;"Korea; Republic (S. Korea)";0.52093323;0.00173490;0.10783265;68.22;68.22;65.07;71.22;69.05;29
034220.KS;2021;"Korea; Republic (S. Korea)";1.50298049;0.00173490;0.18390136;69.76;69.76;63.08;76.00;71.40;32
034220.KS;2020;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.10925729;73.84;73.84;71.46;76.00;71.11;30
034220.KS;2019;"Korea; Republic (S. Korea)";1.29499282;0.00173490;0.36218798;74.00;74.00;69.01;76.00;77.00;30
034220.KS;2018;"Korea; Republic (S. Korea)";1.32403938;0.00173490;0.04602043;73.78;73.78;67.60;76.00;72.01;35
034220.KS;2017;"Korea; Republic (S. Korea)";0.19264671;0.00173490;0.23316921;74.00;74.00;64.28;76.00;77.00;36
034220.KS;2016;"Korea; Republic (S. Korea)";0.18677764;0.00173490;0.08935275;69.68;69.68;65.21;65.35;77.00;37
034220.KS;2015;"Korea; Republic (S. Korea)";0.37562985;0.00173490;0.09097047;68.05;59.03;63.32;64.16;77.00;39
034220.KS;2014;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.18533702;72.83;72.83;69.73;65.50;77.00;42
078930.KS;2023;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.06230550;15.00;15.00;15.00;17.00;15.00;7
078930.KS;2022;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.26835382;45.75;45.75;66.06;37.76;21.61;6
078930.KS;2021;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.36225000;46.38;46.38;63.28;42.16;23.13;9
078930.KS;2020;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.07780430;48.98;48.98;60.90;55.05;20.85;11
078930.KS;2019;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.09486994;49.70;49.70;63.05;61.02;15.00;11
078930.KS;2018;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.05419854;44.80;44.80;52.37;55.18;18.42;14
078930.KS;2017;"Korea; Republic (S. Korea)";0.12339246;0.00173490;0.13141628;42.65;42.65;49.86;52.09;18.11;17
078930.KS;2016;"Korea; Republic (S. Korea)";0.39639044;0.00173490;0.10593736;39.02;39.02;43.31;36.54;19.57;22
078930.KS;2015;"Korea; Republic (S. Korea)";1.01655476;0.00173490;0.36225000;41.04;41.04;42.31;40.93;22.97;20
078930.KS;2014;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.00000000;44.23;44.23;53.04;38.78;21.07;33
LEWJ.J;2023;South Africa;0.00000000;0.00000000;0.00000000;31.71;31.71;21.91;31.18;37.19;0
LEWJ.J;2022;South Africa;0.00000000;0.00000000;0.00000000;32.50;32.50;22.92;32.02;37.82;0
LEWJ.J;2021;South Africa;0.00000000;0.00000000;0.00000000;38.76;38.76;15.00;40.02;49.66;0
LEWJ.J;2020;South Africa;0.00000000;0.00000000;0.00000000;48.75;48.75;15.00;51.75;62.39;0
LEWJ.J;2019;South Africa;1.00142564;0.00173490;0.00000000;50.65;50.65;15.00;53.54;66.88;1
LEWJ.J;2018;South Africa;0.99986240;0.00173490;0.11047515;47.43;47.43;15.00;51.03;59.92;2
LEWJ.J;2017;South Africa;0.99989256;0.00173490;0.04455107;51.54;39.66;15.67;56.10;64.42;4
LEWJ.J;2016;South Africa;1.00027068;0.00173490;0.06244197;43.08;43.08;16.29;57.00;41.01;5
LEWJ.J;2015;South Africa;1.00014250;0.00173490;0.04236775;38.25;38.25;15.00;49.44;39.13;7
LEWJ.J;2014;South Africa;0.99991435;0.00173490;0.07542440;45.30;45.30;21.26;37.65;66.04;8
TOP.BK;2023;Thailand;0.99994148;0.00173490;0.19010307;71.11;71.11;59.34;76.00;72.24;18
TOP.BK;2022;Thailand;0.99994619;0.00173490;0.28207349;73.55;73.55;63.54;76.00;76.11;17
TOP.BK;2021;Thailand;1.00002485;0.00173490;0.36225000;74.00;74.00;74.00;76.00;65.40;20
TOP.BK;2020;Thailand;1.00082171;0.00173490;0.36225000;74.00;74.00;74.00;76.00;77.00;21
TOP.BK;2019;Thailand;0.99989468;0.00173490;0.25904270;74.00;74.00;74.00;76.00;77.00;23
TOP.BK;2018;Thailand;0.99990990;0.00173490;0.09395775;74.00;74.00;74.00;76.00;72.37;24
TOP.BK;2017;Thailand;0.99993772;0.00173490;0.14238244;70.21;70.21;74.00;62.46;70.91;22
TOP.BK;2016;Thailand;0.99996835;0.00173490;0.17025544;69.63;69.63;74.00;59.58;71.50;26
TOP.BK;2015;Thailand;1.00000270;0.00173490;0.36225000;74.00;74.00;74.00;72.81;73.19;23
TOP.BK;2014;Thailand;0.99997805;0.00173490;0.10385220;74.00;74.00;74.00;70.41;62.58;21
CPFE3.SA;2023;Brazil;0.99999065;0.00173490;0.10302746;15.00;15.00;15.00;17.00;15.00;8
CPFE3.SA;2022;Brazil;0.99996417;0.00173490;0.09492478;70.57;70.57;67.13;76.00;61.62;8
CPFE3.SA;2021;Brazil;0.99997648;0.00173490;0.11297332;68.75;68.75;66.76;70.41;69.96;9
CPFE3.SA;2020;Brazil;0.99997525;0.00173490;0.02704665;62.98;62.98;71.35;53.23;61.43;9
CPFE3.SA;2019;Brazil;0.99998705;0.00173490;0.00000000;67.52;67.52;73.66;59.37;67.66;5
CPFE3.SA;2018;Brazil;0.99998052;0.00173490;0.00000000;69.85;69.85;73.34;62.23;73.81;1
CPFE3.SA;2017;Brazil;0.99983249;0.00173490;0.17707328;66.52;66.52;71.29;63.48;62.37;1
CPFE3.SA;2016;Brazil;0.99996864;0.00173490;0.23885165;70.69;70.69;74.00;76.00;50.21;7
CPFE3.SA;2015;Brazil;0.99998484;0.00173490;0.22106196;74.00;74.00;74.00;75.26;64.83;11
CPFE3.SA;2014;Brazil;0.99998381;0.00173490;0.11780086;70.82;70.82;70.43;73.37;68.17;12
SPPJ.J;2023;South Africa;0.99998522;0.00173490;0.08368751;15.00;15.00;15.00;17.00;15.00;7
SPPJ.J;2022;South Africa;0.99998437;0.00173490;0.02229614;66.16;59.69;71.40;57.45;75.85;8
SPPJ.J;2021;South Africa;0.00000000;0.00000000;0.11927336;61.77;61.77;73.38;59.07;56.78;9
SPPJ.J;2020;South Africa;0.00000000;0.00000000;0.02334748;70.65;68.66;74.00;63.49;77.00;11
SPPJ.J;2019;South Africa;0.00000000;0.00000000;0.02591948;74.00;74.00;70.68;71.19;77.00;10
SPPJ.J;2018;South Africa;0.00000000;0.00000000;0.06833844;51.85;51.85;41.70;39.11;77.00;11
SPPJ.J;2017;South Africa;1.33261762;0.00173490;0.03258554;49.95;49.95;51.86;33.24;75.05;11
SPPJ.J;2016;South Africa;0.46540463;0.00173490;0.01979483;54.39;54.39;50.69;41.77;77.00;14
SPPJ.J;2015;South Africa;0.56930992;0.00173490;0.03266497;55.04;55.04;50.30;44.64;75.41;15
SPPJ.J;2014;South Africa;0.92806050;0.00173490;0.00000000;53.82;53.82;52.08;39.26;77.00;14
GRND3.SA;2023;Brazil;0.93377786;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;1
GRND3.SA;2022;Brazil;0.92885719;0.00173490;0.03448276;35.87;35.87;36.64;35.98;34.84;1
GRND3.SA;2021;Brazil;0.00000000;0.00000000;0.00000000;30.84;30.84;40.82;35.13;16.58;2
GRND3.SA;2020;Brazil;0.00000000;0.00000000;0.00000000;21.88;21.88;29.97;22.75;15.17;0
GRND3.SA;2019;Brazil;0.00000000;0.00000000;0.00000000;21.17;21.17;39.89;17.44;16.21;0
GRND3.SA;2018;Brazil;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
GRND3.SA;2017;Brazil;0.00000000;0.00000000;0.03742801;15.00;15.00;15.00;17.00;15.00;0
GRND3.SA;2016;Brazil;0.00000000;0.00000000;0.00525792;15.00;15.00;15.00;17.00;15.00;2
GRND3.SA;2015;Brazil;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;2
GRND3.SA;2014;Brazil;0.00000000;0.00000000;0.07774155;15.00;15.00;15.00;17.00;15.00;2
BCH.BK;2023;Thailand;0.00000000;0.00000000;0.17250706;55.35;55.35;40.61;76.00;33.78;13
BCH.BK;2022;Thailand;0.00000000;0.00000000;0.28619921;53.30;53.30;46.92;76.00;26.58;15
BCH.BK;2021;Thailand;0.92236713;0.00173490;0.03483101;26.81;26.81;33.96;28.18;21.59;15
BCH.BK;2020;Thailand;0.97085000;0.00173490;0.04422801;15.00;15.00;15.00;17.00;17.68;14
BCH.BK;2019;Thailand;0.96931036;0.00173490;0.04612493;17.62;17.62;15.00;17.00;27.41;13
BCH.BK;2018;Thailand;0.97171635;0.00173490;0.03683792;15.00;15.00;15.00;17.00;15.00;14
BCH.BK;2017;Thailand;0.97654750;0.00173490;0.03793036;15.00;15.00;15.00;17.00;15.00;15
BCH.BK;2016;Thailand;0.00000000;0.00000000;0.05183463;15.00;15.00;15.00;17.00;15.00;12
BCH.BK;2015;Thailand;0.00000000;0.00000000;0.17621815;15.00;15.00;15.00;17.00;15.00;11
BCH.BK;2014;Thailand;0.00000000;0.00000000;0.06924684;15.00;15.00;15.00;17.00;15.00;11
CCOLA.IS;2023;Turkey;0.00000000;0.00000000;0.03198809;74.00;74.00;74.00;76.00;41.88;10
CCOLA.IS;2022;Turkey;0.00000000;0.00000000;0.05021719;74.00;74.00;74.00;76.00;57.27;11
CCOLA.IS;2021;Turkey;0.00000000;0.00000000;0.15753964;74.00;74.00;74.00;76.00;51.19;10
CCOLA.IS;2020;Turkey;0.00000000;0.00000000;0.12654170;74.00;71.67;74.00;76.00;67.96;14
CCOLA.IS;2019;Turkey;0.69972618;0.00173490;0.32994863;74.00;74.00;74.00;76.00;77.00;9
CCOLA.IS;2018;Turkey;0.28385282;0.00173490;0.33268915;74.00;74.00;74.00;76.00;64.90;10
CCOLA.IS;2017;Turkey;0.59949535;0.00173490;0.36225000;74.00;74.00;74.00;76.00;66.56;12
CCOLA.IS;2016;Turkey;0.00000000;0.00000000;0.36225000;74.00;74.00;74.00;76.00;56.02;13
CCOLA.IS;2015;Turkey;0.00000000;0.00000000;0.16012917;74.00;74.00;74.00;76.00;59.61;16
CCOLA.IS;2014;Turkey;0.00000000;0.00000000;0.04923371;74.00;74.00;74.00;76.00;62.08;18
DASA3.SA;2023;Brazil;0.00000000;0.00000000;0.36225000;15.00;15.00;15.00;17.00;15.00;6
DASA3.SA;2022;Brazil;0.00000000;0.00000000;0.15761433;45.81;45.81;67.54;45.09;35.80;8
DASA3.SA;2021;Brazil;0.00000000;0.00000000;0.00000000;39.48;39.48;54.22;38.75;32.98;5
DASA3.SA;2020;Brazil;0.00000000;0.00000000;0.00000000;40.92;40.92;59.77;42.74;29.33;0
DASA3.SA;2019;Brazil;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
DASA3.SA;2018;Brazil;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
DASA3.SA;2017;Brazil;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
DASA3.SA;2016;Brazil;0.99998249;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;0
DASA3.SA;2015;Brazil;0.99997963;0.00173490;0.13732009;15.00;15.00;15.00;17.00;26.27;1
DASA3.SA;2014;Brazil;1.00000000;0.00173490;0.00000000;22.25;22.25;16.33;18.66;29.53;8
SUPER.BK;2023;Thailand;1.00000000;0.00173490;0.00000000;20.41;20.41;16.77;21.50;25.20;
SUPER.BK;2022;Thailand;1.00000000;0.00173490;0.00000000;19.62;19.62;15.00;17.98;31.29;
SUPER.BK;2021;Thailand;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;27.71;
SUPER.BK;2020;Thailand;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;20.65;
SUPER.BK;2019;Thailand;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;19.86;
SUPER.BK;2018;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;
SUPER.BK;2017;Thailand;0.99999996;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;0
SUPER.BK;2016;Thailand;1.00000009;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;1
SUPER.BK;2015;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;1
SUPER.BK;2014;Thailand;0.99995807;0.00173490;0.06935758;15.00;15.00;15.00;17.00;15.00;0
ALDAR.AD;2023;United Arab Emirates;0.99999781;0.00173490;0.04334311;74.00;74.00;74.00;60.35;77.00;6
ALDAR.AD;2022;United Arab Emirates;0.99999731;0.00173490;0.08385679;74.00;74.00;74.00;76.00;77.00;6
ALDAR.AD;2021;United Arab Emirates;0.99999853;0.00173490;0.12877130;74.00;74.00;74.00;76.00;75.14;7
ALDAR.AD;2020;United Arab Emirates;0.99999823;0.00173490;0.15698172;74.00;74.00;74.00;76.00;70.85;7
ALDAR.AD;2019;United Arab Emirates;0.99999749;0.00173490;0.09244270;68.92;68.92;74.00;76.00;47.69;7
ALDAR.AD;2018;United Arab Emirates;0.99999475;0.00173490;0.08770050;34.60;34.60;15.00;37.01;54.16;8
ALDAR.AD;2017;United Arab Emirates;0.99999275;0.00173490;0.13107098;15.00;15.00;15.00;17.00;31.33;9
ALDAR.AD;2016;United Arab Emirates;1.00000274;0.00173490;0.20143750;15.00;15.00;15.00;17.00;22.89;11
ALDAR.AD;2015;United Arab Emirates;1.00004899;0.00173490;0.14837507;15.00;15.00;15.00;17.00;32.14;8
ALDAR.AD;2014;United Arab Emirates;0.99998268;0.00173490;0.15970795;15.00;15.00;15.00;17.00;31.03;9
RENT3.SA;2023;Brazil;0.99997960;0.00173490;0.10531581;15.00;15.00;15.00;17.00;15.00;7
RENT3.SA;2022;Brazil;0.99997656;0.00173490;0.11700475;56.41;56.41;32.61;58.06;77.00;12
RENT3.SA;2021;Brazil;0.99998540;0.00173490;0.07965294;52.30;42.22;26.27;58.07;72.43;13
RENT3.SA;2020;Brazil;0.99997921;0.00173490;0.05778092;62.64;62.64;36.89;68.19;77.00;11
RENT3.SA;2019;Brazil;0.99998170;0.00173490;0.06366696;64.30;64.30;43.45;65.24;77.00;12
RENT3.SA;2018;Brazil;1.00011128;0.00173490;0.05028340;64.54;64.54;43.03;69.34;77.00;13
RENT3.SA;2017;Brazil;1.00001002;0.00173490;0.01988030;62.27;62.27;38.79;69.78;77.00;11
RENT3.SA;2016;Brazil;1.00002347;0.00173490;0.05222325;49.90;49.90;16.89;61.93;68.50;14
RENT3.SA;2015;Brazil;0.99998047;0.00173490;0.02629813;51.64;51.64;18.16;67.47;65.14;15
RENT3.SA;2014;Brazil;0.99956336;0.00173490;0.11871244;47.81;47.81;15.00;65.32;68.41;14
068270.KS;2023;"Korea; Republic (S. Korea)";0.99971584;0.00173490;0.06965996;15.00;15.00;15.00;17.00;15.00;17
068270.KS;2022;"Korea; Republic (S. Korea)";0.99836438;0.00173490;0.08385615;63.17;63.17;50.86;76.00;56.40;19
068270.KS;2021;"Korea; Republic (S. Korea)";0.99968489;0.00173490;0.04452245;30.73;30.73;25.21;42.43;23.75;15
068270.KS;2020;"Korea; Republic (S. Korea)";0.99980039;0.00173490;0.08073508;38.84;38.84;26.76;45.89;40.46;22
068270.KS;2019;"Korea; Republic (S. Korea)";0.99979192;0.00173490;0.10947496;26.71;26.71;15.00;47.56;25.52;18
068270.KS;2018;"Korea; Republic (S. Korea)";0.99941333;0.00173490;0.07554160;22.39;22.39;15.00;32.22;28.36;16
068270.KS;2017;"Korea; Republic (S. Korea)";1.00005279;0.00173490;0.10878309;30.85;30.85;15.00;35.28;47.38;16
068270.KS;2016;"Korea; Republic (S. Korea)";1.00001934;0.00173490;0.19760061;22.27;22.27;15.00;31.52;28.69;11
068270.KS;2015;"Korea; Republic (S. Korea)";0.99991337;0.00173490;0.00000000;19.33;19.33;15.00;30.35;22.18;5
068270.KS;2014;"Korea; Republic (S. Korea)";1.00001430;0.00173490;0.13437513;15.00;15.00;15.00;17.00;22.98;1
028670.KS;2023;"Korea; Republic (S. Korea)";0.99951872;0.00173490;0.05543510;15.00;15.00;15.00;17.00;15.00;13
028670.KS;2022;"Korea; Republic (S. Korea)";1.00011803;0.00173490;0.10191683;66.03;66.03;69.95;53.28;77.00;12
028670.KS;2021;"Korea; Republic (S. Korea)";0.99988237;0.00173490;0.08873035;36.80;36.80;22.28;21.61;73.98;11
028670.KS;2020;"Korea; Republic (S. Korea)";0.99997758;0.00173490;0.06276079;33.61;33.61;20.77;17.66;69.76;12
028670.KS;2019;"Korea; Republic (S. Korea)";1.00001189;0.00173490;0.04894693;24.74;24.74;15.00;17.00;75.10;11
